transaction_id,account_id,merchant_id,timestamp,amount,currency,transaction_type,status,is_injected_anomaly,anomaly_type,customer_id,customer_country,customer_segment,typical_amount,preferred_hour,international_probability,merchant_category,country,online,signed_amount,effective_amount,customer_transaction_number,previous_timestamp,previous_amount,previous_merchant_category,time_since_previous_transaction,hours_since_previous_transaction,days_since_previous_transaction,transactions_previous_7d,average_amount_previous_30d,average_amount_previous_90d,amount_ratio_to_previous_30d,average_amount_all_previous
T0000223,A00059,M00066,2025-03-05 16:46:00,108.42,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Fashion,France,True,108.42,108.42,2,2025-02-08 15:43:00,88.01,Entertainment,25 days 01:03:00,601.05,25.04375,0,88.01,88.01,1.2319054652880355,88.01
T0000318,A00059,M00066,2025-03-17 18:01:00,47.11,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Fashion,France,True,47.11,47.11,3,2025-03-05 16:46:00,108.42,Fashion,12 days 01:15:00,289.25,12.052083333333334,0,108.42,98.215,0.4345139273196827,98.215
T0000485,A00059,M00026,2025-05-06 12:54:00,137.43,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Electronics,France,True,137.43,137.43,4,2025-03-17 18:01:00,47.11,Fashion,49 days 18:53:00,1194.8833333333334,49.78680555555556,0,,81.18,,81.18
T0000094,A00059,M00066,2025-05-10 14:13:00,82.63,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Fashion,France,True,82.63,82.63,5,2025-05-06 12:54:00,137.43,Electronics,4 days 01:19:00,97.31666666666666,4.054861111111111,1,137.43,97.65333333333335,0.601251546241723,95.2425
T0000487,A00059,M00050,2025-09-23 12:34:00,44.7,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Home,France,True,44.7,44.7,6,2025-05-10 14:13:00,82.63,Fashion,135 days 22:21:00,3262.35,135.93125,0,,,,92.72
T0000327,A00059,M00066,2025-10-02 14:25:00,231.49,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Fashion,France,True,231.49,231.49,7,2025-09-23 12:34:00,44.7,Home,9 days 01:51:00,217.85,9.077083333333333,0,44.7,44.7,5.178747203579419,84.71666666666667
T0000569,A00060,M00042,2025-10-29 14:56:00,135.01,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Travel,France,True,135.01,135.01,8,2025-10-02 14:25:00,231.49,Fashion,27 days 00:31:00,648.5166666666667,27.021527777777777,0,231.49,138.095,0.5832217374400621,105.6842857142857
T0000639,A00059,M00066,2025-11-08 17:45:00,57.5,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Fashion,France,True,57.5,57.5,9,2025-10-29 14:56:00,135.01,Travel,10 days 02:49:00,242.81666666666666,10.11736111111111,0,135.01,137.06666666666666,0.4258943781942079,109.35
T0000817,A00060,M00042,2025-11-12 14:10:00,63.31,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Travel,France,True,63.31,63.31,10,2025-11-08 17:45:00,57.5,Fashion,3 days 20:25:00,92.41666666666667,3.8506944444444446,1,96.255,117.175,0.6577320658667083,103.58888888888889
T0000226,A00059,M00026,2025-11-24 12:25:00,104.06,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Electronics,France,True,104.06,104.06,11,2025-11-12 14:10:00,63.31,Travel,11 days 22:15:00,286.25,11.927083333333334,0,85.27333333333333,106.402,1.2203111562817608,99.561
T0000405,A00060,M00026,2025-12-02 09:18:00,169.65,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Electronics,France,True,169.65,169.65,12,2025-11-24 12:25:00,104.06,Electronics,7 days 20:53:00,188.88333333333333,7.870138888888889,0,74.95666666666666,106.01166666666666,2.2633076888869126,99.97000000000001
T0000877,A00059,M00066,2025-12-12 13:24:00,90.78,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Fashion,France,True,90.78,90.78,13,2025-12-02 09:18:00,169.65,Electronics,10 days 04:06:00,244.1,10.170833333333333,0,112.33999999999999,115.10285714285715,0.808082606373509,105.77666666666666
T0000552,A00060,M00066,2025-12-28 11:25:00,108.58,EUR,Purchase,Completed,False,none,C00052,France,Standard,65.13,13,0.16,Fashion,France,True,108.58,108.58,14,2025-12-12 13:24:00,90.78,Fashion,15 days 22:01:00,382.01666666666665,15.917361111111111,0,130.215,121.68571428571428,0.8338517067926122,104.62307692307692
T0000309,A00061,M00027,2025-06-20 10:43:00,106.26,EUR,Purchase,Completed,False,none,C00053,Germany,Standard,92.41,14,0.347,Electronics,Germany,True,106.26,106.26,1,,,,,,,0,,,,
T0000453,A00061,M00043,2025-10-05 20:39:00,343.04,EUR,Purchase,Completed,False,none,C00053,Germany,Standard,92.41,14,0.347,Travel,Germany,True,343.04,343.04,2,2025-06-20 10:43:00,106.26,Electronics,107 days 09:56:00,2577.9333333333334,107.41388888888889,0,,,,106.26
T0000434,A00061,M00020,2025-12-21 19:26:00,43.7,EUR,Purchase,Completed,False,none,C00053,Germany,Standard,92.41,14,0.347,Books,Italy,True,43.7,43.7,3,2025-10-05 20:39:00,343.04,Travel,76 days 22:47:00,1846.7833333333333,76.94930555555555,0,,343.04,,224.65
T0000593,A00062,M00020,2025-01-13 20:31:00,58.97,EUR,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Books,Italy,True,58.97,58.97,1,,,,,,,0,,,,
T0000849,A00062,M00068,2025-01-21 19:03:00,49.91,EUR,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Fashion,Italy,True,49.91,49.91,2,2025-01-13 20:31:00,58.97,Books,7 days 22:32:00,190.53333333333333,7.938888888888889,0,58.97,58.97,0.8463625572324911,58.97
T0000503,A00062,M00076,2025-02-07 19:48:00,94.25,EUR,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Health,Italy,False,94.25,94.25,3,2025-01-21 19:03:00,49.91,Fashion,17 days 00:45:00,408.75,17.03125,0,54.44,54.44,1.7312637766348273,54.44
T0000629,A00062,M00035,2025-02-21 16:35:00,81.7,EUR,Purchase,Declined,False,none,C00054,Italy,Premium,81.78,16,0.442,Sports,Germany,False,81.7,0.0,4,2025-02-07 19:48:00,94.25,Health,13 days 20:47:00,332.78333333333336,13.865972222222224,0,94.25,67.71,0.86684350132626,67.71
T0000969,A00062,M00068,2025-04-03 16:06:00,154.53,EUR,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Fashion,Italy,True,154.53,154.53,5,2025-02-21 16:35:00,81.7,Sports,40 days 23:31:00,983.5166666666667,40.97986111111111,0,,71.2075,,71.2075
T0000926,A00062,M00078,2025-04-20 16:41:00,1273.35,EUR,Purchase,Completed,True,high_amount,C00054,Italy,Premium,81.78,16,0.442,Health,Ireland,False,1273.35,1273.35,6,2025-04-03 16:06:00,154.53,Fashion,17 days 00:35:00,408.5833333333333,17.024305555555554,0,154.53,95.0975,8.240147544166181,87.872
T0000930,A00062,M00008,2025-06-27 11:26:00,26.49,USD,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Groceries,United States,False,26.49,26.49,7,2025-04-20 16:41:00,1273.35,Health,67 days 18:45:00,1626.75,67.78125,0,,713.9399999999999,,285.45166666666665
T0000722,A00062,M00017,2025-10-13 12:58:00,36.32,EUR,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Books,Spain,True,36.32,36.32,8,2025-06-27 11:26:00,26.49,Groceries,108 days 01:32:00,2593.5333333333333,108.06388888888888,0,,,,248.45714285714286
T0000416,A00062,M00004,2025-10-21 16:11:00,20.42,EUR,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Groceries,Italy,False,20.42,20.42,9,2025-10-13 12:58:00,36.32,Books,8 days 03:13:00,195.21666666666667,8.134027777777778,0,36.32,36.32,0.5622246696035242,221.94
T0000726,A00062,M00022,2025-10-26 20:38:00,82.63,EUR,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Books,Ireland,True,82.63,82.63,10,2025-10-21 16:11:00,20.42,Groceries,5 days 04:27:00,124.45,5.185416666666667,1,28.37,28.37,2.912583715192104,199.54888888888888
T0000576,A00062,M00079,2025-10-30 16:45:00,29.21,GBP,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Health,United Kingdom,False,29.21,29.21,11,2025-10-26 20:38:00,82.63,Books,3 days 20:07:00,92.11666666666666,3.838194444444444,1,46.45666666666667,46.45666666666667,0.6287579823491425,187.857
T0000707,A00062,M00067,2025-12-02 14:16:00,150.75,EUR,Purchase,Completed,False,none,C00054,Italy,Premium,81.78,16,0.442,Fashion,Germany,True,150.75,150.75,12,2025-10-30 16:45:00,29.21,Health,32 days 21:31:00,789.5166666666667,32.89652777777778,0,,42.145,,173.43454545454546
T0000213,A00063,M00032,2025-01-01 13:47:00,358.23,USD,Purchase,Completed,False,none,C00055,Italy,Premium,148.93,17,0.577,Electronics,United States,True,358.23,358.23,1,,,,,,,0,,,,
T0000026,A00063,M00028,2025-01-13 12:07:00,170.68,EUR,Purchase,Completed,False,none,C00055,Italy,Premium,148.93,17,0.577,Electronics,Italy,True,170.68,170.68,2,2025-01-01 13:47:00,358.23,Electronics,11 days 22:20:00,286.3333333333333,11.930555555555555,0,358.23,358.23,0.47645367501325964,358.23
T0000267,A00063,M00039,2025-04-18 16:13:00,183.22,GBP,Purchase,Completed,False,none,C00055,Italy,Premium,148.93,17,0.577,Sports,United Kingdom,False,183.22,183.22,3,2025-01-13 12:07:00,170.68,Electronics,95 days 04:06:00,2284.1,95.17083333333333,0,,,,264.45500000000004
T0000326,A00063,M00018,2025-04-26 17:57:00,63.66,EUR,Purchase,Completed,False,none,C00055,Italy,Premium,148.93,17,0.577,Books,France,True,63.66,63.66,4,2025-04-18 16:13:00,183.22,Sports,8 days 01:44:00,193.73333333333332,8.072222222222221,0,183.22,183.22,0.34745115162100204,237.37666666666667
T0000195,A00063,M00028,2025-09-25 21:50:00,828.91,EUR,Purchase,Completed,False,none,C00055,Italy,Premium,148.93,17,0.577,Electronics,Italy,True,828.91,828.91,5,2025-04-26 17:57:00,63.66,Books,152 days 03:53:00,3651.883333333333,152.16180555555556,0,,,,193.9475
T0000743,A00065,M00065,2025-01-17 13:28:00,31.13,EUR,Purchase,Completed,False,none,C00056,Spain,Standard,55.27,14,0.182,Fashion,Spain,True,31.13,31.13,1,,,,,,,0,,,,
T0000415,A00065,M00017,2025-02-18 16:31:00,34.28,EUR,Purchase,Completed,False,none,C00056,Spain,Standard,55.27,14,0.182,Books,Spain,True,34.28,34.28,2,2025-01-17 13:28:00,31.13,Fashion,32 days 03:03:00,771.05,32.12708333333333,0,,31.13,,31.13
T0000615,A00065,M00017,2025-04-28 12:49:00,16.11,EUR,Purchase,Completed,False,none,C00056,Spain,Standard,55.27,14,0.182,Books,Spain,True,16.11,16.11,3,2025-02-18 16:31:00,34.28,Books,68 days 20:18:00,1652.3,68.84583333333333,0,,34.28,,32.705
T0000211,A00065,M00036,2025-07-03 16:33:00,29.41,EUR,Purchase,Completed,False,none,C00056,Spain,Standard,55.27,14,0.182,Sports,Italy,False,29.41,29.41,4,2025-04-28 12:49:00,16.11,Books,66 days 03:44:00,1587.7333333333333,66.15555555555555,0,,16.11,,27.173333333333332
T0000836,A00065,M00033,2025-09-01 14:26:00,112.96,EUR,Purchase,Completed,False,none,C00056,Spain,Standard,55.27,14,0.182,Sports,Spain,False,112.96,112.96,5,2025-07-03 16:33:00,29.41,Sports,59 days 21:53:00,1437.8833333333334,59.91180555555556,0,,29.41,,27.732499999999998
T0000078,A00066,M00037,2025-04-09 14:10:00,72.84,EUR,Refund,Completed,False,none,C00057,Portugal,Standard,59.09,17,0.152,Sports,Portugal,False,-72.84,-72.84,1,,,,,,,0,,,,
T0000835,A00066,M00043,2025-04-17 18:33:00,480.81,EUR,Purchase,Completed,False,none,C00057,Portugal,Standard,59.09,17,0.152,Travel,Germany,True,480.81,480.81,2,2025-04-09 14:10:00,72.84,Sports,8 days 04:23:00,196.38333333333333,8.182638888888889,0,72.84,72.84,6.600906095551895,72.84
T0000478,A00066,M00037,2025-06-07 15:34:00,69.0,EUR,Purchase,Completed,False,none,C00057,Portugal,Standard,59.09,17,0.152,Sports,Portugal,False,69.0,69.0,3,2025-04-17 18:33:00,480.81,Travel,50 days 21:01:00,1221.0166666666667,50.87569444444444,0,,276.825,,276.825
T0000103,A00066,M00021,2025-06-13 16:31:00,5.87,EUR,Purchase,Completed,False,none,C00057,Portugal,Standard,59.09,17,0.152,Books,Portugal,True,5.87,5.87,4,2025-06-07 15:34:00,69.0,Sports,6 days 00:57:00,144.95,6.039583333333333,1,69.0,207.55000000000004,0.08507246376811595,207.55000000000004
T0000133,A00066,M00053,2025-08-29 18:30:00,54.81,EUR,Purchase,Completed,False,none,C00057,Portugal,Standard,59.09,17,0.152,Home,Portugal,True,54.81,54.81,5,2025-06-13 16:31:00,5.87,Books,77 days 01:59:00,1849.9833333333333,77.0826388888889,0,,37.43500000000003,,157.13
T0000970,A00066,M00069,2025-11-08 14:57:00,26.45,EUR,Purchase,Declined,False,none,C00057,Portugal,Standard,59.09,17,0.152,Fashion,Portugal,True,26.45,0.0,6,2025-08-29 18:30:00,54.81,Home,70 days 20:27:00,1700.45,70.85208333333334,0,,54.81,,136.666
T0000070,A00066,M00053,2025-12-06 17:08:00,233.73,EUR,Purchase,Completed,False,none,C00057,Portugal,Standard,59.09,17,0.152,Home,Portugal,True,233.73,233.73,7,2025-11-08 14:57:00,26.45,Fashion,28 days 02:11:00,674.1833333333333,28.09097222222222,0,26.45,26.45,8.836672967863894,118.29666666666668
T0000332,A00067,M00018,2025-01-05 15:41:00,27.35,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Books,France,True,27.35,27.35,1,,,,,,,0,,,,
T0000383,A00067,M00063,2025-01-09 12:06:00,56.17,GBP,Refund,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Entertainment,United Kingdom,True,-56.17,-56.17,2,2025-01-05 15:41:00,27.35,Books,3 days 20:25:00,92.41666666666667,3.8506944444444446,1,27.35,27.35,2.053747714808044,27.35
T0000517,A00067,M00034,2025-01-16 15:05:00,44.77,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Sports,France,False,44.77,44.77,3,2025-01-09 12:06:00,56.17,Entertainment,7 days 02:59:00,170.98333333333332,7.124305555555555,0,41.760000000000005,41.760000000000005,1.0720785440613025,41.760000000000005
T0000035,A00067,M00018,2025-01-29 14:59:00,4.61,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Books,France,True,4.61,4.61,4,2025-01-16 15:05:00,44.77,Sports,12 days 23:54:00,311.9,12.995833333333332,0,42.76333333333334,42.76333333333334,0.1078026346558578,42.76333333333334
T0000775,A00067,M00018,2025-02-08 14:44:00,16.82,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Books,France,True,16.82,16.82,5,2025-01-29 14:59:00,4.61,Books,9 days 23:45:00,239.75,9.989583333333334,0,24.69,33.225,0.6812474686107736,33.225
T0000033,A00067,M00034,2025-02-18 16:11:00,106.55,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Sports,France,False,106.55,106.55,6,2025-02-08 14:44:00,16.82,Books,10 days 01:27:00,241.45,10.060416666666667,0,10.715,29.944,9.944003733084461,29.944
T0000092,A00067,M00019,2025-03-08 10:06:00,7.64,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Books,Germany,True,7.64,7.64,7,2025-02-18 16:11:00,106.55,Sports,17 days 17:55:00,425.9166666666667,17.74652777777778,0,61.685,42.711666666666666,0.12385507011429034,42.711666666666666
T0000825,A00067,M00018,2025-04-05 16:54:00,11.63,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Books,France,True,11.63,11.63,8,2025-03-08 10:06:00,7.64,Books,28 days 06:48:00,678.8,28.28333333333333,0,7.64,39.42666666666667,1.5222513089005236,37.70142857142857
T0000806,A00067,M00057,2025-04-12 12:02:00,58.62,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Entertainment,Spain,True,58.62,58.62,9,2025-04-05 16:54:00,11.63,Books,6 days 19:08:00,163.13333333333333,6.797222222222222,1,11.63,32.00333333333334,5.040412725709372,34.4425
T0000627,A00067,M00037,2025-04-13 15:19:00,28.82,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Sports,Portugal,False,28.82,28.82,10,2025-04-12 12:02:00,58.62,Entertainment,1 days 03:17:00,27.283333333333335,1.1368055555555556,1,35.125,35.80571428571428,0.8204982206405694,37.128888888888895
T0000015,A00067,M00034,2025-04-14 14:46:00,69.21,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Sports,France,False,69.21,69.21,11,2025-04-13 15:19:00,28.82,Sports,0 days 23:27:00,23.45,0.9770833333333333,2,33.02333333333333,34.9325,2.0957908549510447,36.298
T0000134,A00067,M00066,2025-05-23 19:23:00,40.57,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Fashion,France,True,40.57,40.57,12,2025-04-14 14:46:00,69.21,Sports,39 days 04:37:00,940.6166666666667,39.19236111111111,0,,35.184,,39.29
T0000694,A00067,M00080,2025-05-27 13:21:00,9.01,USD,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Health,United States,False,9.01,9.01,13,2025-05-23 19:23:00,40.57,Fashion,3 days 17:58:00,89.96666666666667,3.7486111111111113,1,40.57,36.08166666666666,0.222085284693123,39.39666666666667
T0000555,A00067,M00034,2025-06-04 12:46:00,63.36,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Sports,France,False,63.36,63.36,14,2025-05-27 13:21:00,9.01,Health,7 days 23:25:00,191.41666666666666,7.975694444444444,0,24.79,32.214285714285715,2.555869302137959,37.059230769230766
T0000698,A00067,M00033,2025-06-07 14:14:00,53.84,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Sports,Spain,False,53.84,53.84,15,2025-06-04 12:46:00,63.36,Sports,3 days 01:28:00,73.46666666666667,3.0611111111111113,1,37.64666666666667,40.174285714285716,1.4301398972905968,38.93785714285714
T0000497,A00067,M00050,2025-08-23 13:17:00,13.75,EUR,Purchase,Completed,True,unusual_category,C00058,France,Standard,46.11,14,0.356,Home,France,True,13.75,13.75,16,2025-06-07 14:14:00,53.84,Sports,76 days 23:03:00,1847.05,76.96041666666666,0,,42.07,,39.931333333333335
T0000356,A00067,M00034,2025-08-29 15:05:00,51.9,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Sports,France,False,51.9,51.9,17,2025-08-23 13:17:00,13.75,Home,6 days 01:48:00,145.8,6.075,1,13.75,43.65,3.7745454545454544,38.295
T0000768,A00067,M00018,2025-10-14 17:23:00,90.85,EUR,Refund,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Books,France,True,-90.85,-90.85,18,2025-08-29 15:05:00,51.9,Sports,46 days 02:18:00,1106.3,46.09583333333333,0,,32.825,,39.09529411764706
T0000464,A00067,M00038,2025-10-17 11:46:00,102.5,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Sports,Ireland,False,102.5,102.5,19,2025-10-14 17:23:00,90.85,Books,2 days 18:23:00,66.38333333333334,2.7659722222222225,1,90.85,52.166666666666664,1.1282333516785912,41.970555555555556
T0000858,A00067,M00058,2025-10-30 12:23:00,67.64,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Entertainment,France,True,67.64,67.64,20,2025-10-17 11:46:00,102.5,Sports,13 days 00:37:00,312.6166666666667,13.025694444444445,0,96.675,64.75,0.6996638220843031,45.15631578947369
T0000911,A00067,M00058,2025-12-20 14:28:00,51.39,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Entertainment,France,True,51.39,51.39,21,2025-10-30 12:23:00,67.64,Entertainment,51 days 02:05:00,1226.0833333333333,51.08680555555555,0,,86.99666666666667,,46.2805
T0000790,A00067,M00022,2025-12-23 16:49:00,22.96,EUR,Purchase,Completed,False,none,C00058,France,Standard,46.11,14,0.356,Books,Ireland,True,22.96,22.96,22,2025-12-20 14:28:00,51.39,Entertainment,3 days 02:21:00,74.35,3.0979166666666664,1,51.39,78.095,0.4467795290912629,46.523809523809526
T0000255,A00068,M00015,2025-03-22 13:44:00,9.21,GBP,Purchase,Completed,False,none,C00059,Ireland,Student,22.99,15,0.201,Restaurants,United Kingdom,False,9.21,9.21,1,,,,,,,0,,,,
T0000690,A00068,M00050,2025-10-11 14:00:00,35.15,EUR,Purchase,Completed,False,none,C00059,Ireland,Student,22.99,15,0.201,Home,France,True,35.15,35.15,2,2025-03-22 13:44:00,9.21,Restaurants,203 days 00:16:00,4872.266666666666,203.0111111111111,0,,,,9.21
T0000072,A00069,M00059,2025-03-01 15:01:00,148.92,EUR,Purchase,Completed,False,none,C00060,Ireland,Premium,166.09,17,0.351,Entertainment,Germany,True,148.92,148.92,1,,,,,,,0,,,,
T0000577,A00069,M00048,2025-03-01 18:26:00,486.71,USD,Purchase,Completed,False,none,C00060,Ireland,Premium,166.09,17,0.351,Travel,United States,True,486.71,486.71,2,2025-03-01 15:01:00,148.92,Entertainment,0 days 03:25:00,3.4166666666666665,0.1423611111111111,1,148.92,148.92,3.2682648401826486,148.92
T0000013,A00069,M00038,2025-03-25 19:05:00,162.28,EUR,Purchase,Completed,False,none,C00060,Ireland,Premium,166.09,17,0.351,Sports,Ireland,False,162.28,162.28,3,2025-03-01 18:26:00,486.71,Travel,24 days 00:39:00,576.65,24.027083333333334,0,317.815,317.815,0.5106115192800843,317.815
T0000089,A00069,M00054,2025-03-28 15:34:00,266.79,EUR,Purchase,Completed,False,none,C00060,Ireland,Premium,166.09,17,0.351,Home,Ireland,True,266.79,266.79,4,2025-03-25 19:05:00,162.28,Sports,2 days 20:29:00,68.48333333333333,2.8534722222222224,1,265.96999999999997,265.96999999999997,1.0030830544798288,265.96999999999997
T0000244,A00069,M00042,2025-06-05 19:20:00,571.0,EUR,Purchase,Completed,False,none,C00060,Ireland,Premium,166.09,17,0.351,Travel,France,True,571.0,571.0,5,2025-03-28 15:34:00,266.79,Home,69 days 03:46:00,1659.7666666666667,69.15694444444445,0,,214.53499999999997,,266.17499999999995
